시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
울산광역시 울주군 온산읍 덕신리,1329-4,1329,4,덕신동백,49.85,202110,14,"7,600",2,1992,영남7길 21,,-,-
울산광역시 울주군 온산읍 덕신리,1329-4,1329,4,덕신동백,49.85,202110,29,"6,500",3,1992,영남7길 21,,-,-
울산광역시 울주군 온산읍 덕신리,1329-5,1329,5,덕신주공,47.31,202110,23,"6,300",5,1992,영남7길 35,,-,-
울산광역시 울주군 온산읍 덕신리,184,184,0,덕신천지,59.925,202110,1,"11,600",4,2005,영남4길 22,,-,-
울산광역시 울주군 온산읍 덕신리,1329-2,1329,2,동원아파트1차,84.89,202110,7,"17,500",8,1997,영남7길 13,,-,-
울산광역시 울주군 온산읍 덕신리,1329-2,1329,2,동원아파트1차,59.94,202110,9,"12,000",10,1997,영남7길 13,,-,-
울산광역시 울주군 온산읍 덕신리,336-1,336,1,무궁화,67.5,202110,2,"6,200",5,1991,신온9길 45,,-,-
울산광역시 울주군 온산읍 덕신리,336-1,336,1,무궁화,54.66,202110,6,"6,000",2,1991,신온9길 45,,-,-
울산광역시 울주군 온산읍 덕신리,336-1,336,1,무궁화,67.5,202110,11,"7,000",1,1991,신온9길 45,,-,-
울산광역시 울주군 온산읍 덕신리,336-1,336,1,무궁화,67.5,202110,15,"6,300",5,1991,신온9길 45,,-,-
울산광역시 울주군 온양읍 남창리,155-1,155,1,이채리움,82.3555,202110,5,"20,500",8,2016,남창2길 29,,-,-
울산광역시 울주군 온양읍 대안리,575,575,0,남창럭키,52.56,202110,23,"8,700",10,1991,온양로 86,,-,-
울산광역시 울주군 온양읍 대안리,575,575,0,남창럭키,52.56,202110,29,"9,150",3,1991,온양로 86,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,4,"12,800",7,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,5,"11,400",1,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,84.86,202110,17,"17,500",4,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,18,"12,500",2,1993,남창강변로 102,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,19,"12,400",6,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,22,"12,500",11,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,84.86,202110,25,"17,500",15,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,27,"12,350",11,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,542,542,0,대안IPARK,59.925,202110,29,"12,800",8,1993,남창강변로 93,,-,-
울산광역시 울주군 온양읍 대안리,417,417,0,미도파,84.905,202110,2,"18,400",13,1993,연안2길 22,,-,-
울산광역시 울주군 온양읍 대안리,417,417,0,미도파,84.905,202110,14,"14,500",12,1993,연안2길 22,,-,-
울산광역시 울주군 온양읍 대안리,419,419,0,상아비취,77.19,202110,3,"9,800",11,1993,연안8길 44-7,,-,-
울산광역시 울주군 온양읍 대안리,419,419,0,상아비취,84.33,202110,7,"13,700",11,1993,연안8길 44-7,,-,-
울산광역시 울주군 온양읍 대안리,400-1,400,1,상아해미안1차,68.67,202110,26,"10,300",5,1993,연안1길 3,,-,-
울산광역시 울주군 온양읍 대안리,626-12,626,12,성림그린빌,59.9616,202110,18,"15,700",10,2003,솔밭3길 35,,-,-
울산광역시 울주군 온양읍 대안리,266-2,266,2,우주그린가든,84.28,202110,16,"13,900",8,1992,화산발리로 712,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,84.989,202110,4,"20,000",7,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,5,"12,800",14,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,7,"12,500",10,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,9,"14,500",14,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,84.989,202110,13,"20,900",15,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,18,"15,000",8,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,19,"14,000",9,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,23,"13,000",10,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,196,196,0,울산온양대우,59.95,202110,29,"13,400",2,1998,솔밭1길 12,,-,-
울산광역시 울주군 온양읍 대안리,750,750,0,울산온양일동미라주아파트,84.9645,202110,16,"44,000",12,2018,대안3길 46,,-,-
울산광역시 울주군 온양읍 대안리,750,750,0,울산온양일동미라주아파트,73.2358,202110,26,"36,500",7,2018,대안3길 46,,-,-
울산광역시 울주군 온양읍 대안리,409-3,409,3,한그린,72.54,202110,11,"7,500",2,1993,연안8길 31,,-,-
울산광역시 울주군 온양읍 망양리,794,794,0,e편한세상울산온양,74.9966,202110,2,"30,950",10,2018,망양길 50,,-,-
울산광역시 울주군 온양읍 망양리,794,794,0,e편한세상울산온양,59.9889,202110,3,"28,500",12,2018,망양길 50,,-,-
울산광역시 울주군 온양읍 망양리,794,794,0,e편한세상울산온양,74.9934,202110,3,"33,500",21,2018,망양길 50,,-,-
울산광역시 울주군 온양읍 망양리,794,794,0,e편한세상울산온양,74.9934,202110,20,"32,800",24,2018,망양길 50,,-,-
울산광역시 울주군 온양읍 망양리,794,794,0,e편한세상울산온양,59.9889,202110,23,"28,300",25,2018,망양길 50,,-,-
울산광역시 울주군 온양읍 망양리,481-101,481,101,성우빌리지,83.22,202110,22,"11,800",8,1997,터실1길 5,,-,-
울산광역시 울주군 온양읍 망양리,481-101,481,101,성우빌리지,59.79,202110,25,"8,300",11,1997,터실1길 5,,-,-
울산광역시 울주군 온양읍 망양리,481-101,481,101,성우빌리지,59.79,202110,30,"8,200",3,1997,터실1길 5,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,2,"6,400",1,2000,원동2길 19-1,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,9,"6,300",7,2000,원동2길 19-1,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,9,"6,500",14,2000,원동2길 19-2,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,10,"6,300",1,2000,원동2길 19-1,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,11,"6,500",13,2000,원동2길 19-2,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,12,"6,600",12,2000,원동2길 19-2,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,12,"6,500",1,2000,원동2길 19-1,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,45.073,202110,13,"7,300",13,2000,원동2길 19-1,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,39.715,202110,25,"6,800",12,2000,원동2길 19-1,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,45.073,202110,25,"6,600",3,2000,원동2길 19-2,,-,-
울산광역시 울주군 온양읍 망양리,가-5-1,5,1,회야리버,45.073,202110,29,"7,300",4,2000,원동2길 19-2,,-,-
울산광역시 울주군 온양읍 발리,1307,1307,0,여울목,84.93,202110,1,"33,850",10,2012,솔밭3길 19-10,,-,-
울산광역시 울주군 온양읍 발리,1307,1307,0,여울목,84.93,202110,5,"30,200",3,2012,솔밭3길 19-10,,-,-
울산광역시 울주군 온양읍 발리,1307,1307,0,여울목,125.9136,202110,14,"40,000",6,2012,솔밭3길 19-10,,-,-
울산광역시 울주군 온양읍 발리,1311,1311,0,울산온양서희스타힐스,84.993,202110,22,"42,000",22,2017,보곡3길 40,,-,-
울산광역시 울주군 온양읍 발리,1311,1311,0,울산온양서희스타힐스,84.993,202110,24,"38,850",9,2017,보곡3길 40,,-,-
울산광역시 울주군 온양읍 운화리,14,14,0,영원,84.83,202110,6,"12,000",10,1994,온양로 38-2,,-,-
울산광역시 울주군 온양읍 운화리,163-22,163,22,위드,51.375,202110,11,"8,250",2,1990,온양로 4,,-,-
울산광역시 울주군 온양읍 운화리,163-22,163,22,위드,51.3725,202110,20,"8,500",5,1990,온양로 4,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,1,"6,000",11,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,3,"5,500",1,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,5,"5,000",12,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,9,"5,500",17,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,21,"5,000",2,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,22,"5,800",20,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,27,"5,200",20,1997,삼동로 1617,,-,-
울산광역시 울주군 웅촌면 대복리,302,302,0,한솔그린빌,49.93,202110,28,"5,500",15,1997,삼동로 1617,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,3,"14,200",12,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,5,"12,400",7,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,6,"14,000",23,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,7,"14,700",11,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,10,"12,900",18,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,14,"13,400",7,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,14,"12,400",5,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,102.09,202110,15,"18,200",3,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 덕하리,404-7,404,7,덕정유림,59.84,202110,15,"14,000",13,1998,덕정1길 8,,-,-
울산광역시 울주군 청량읍 삼정리,755,755,0,쌍용하나빌리지,84.76,202110,16,"18,800",8,1999,92,,-,-
울산광역시 울주군 청량읍 삼정리,755,755,0,쌍용하나빌리지,59.97,202110,16,"10,200",1,1999,92,,-,-
울산광역시 울주군 청량읍 삼정리,755,755,0,쌍용하나빌리지,59.94,202110,25,"12,300",14,1999,92,,-,-
울산광역시 울주군 청량읍 상남리,878-1,878,1,덕하상남지구골드클래스,59.9126,202110,12,"31,300",4,2017,상남길 25,,-,-
울산광역시 울주군 청량읍 상남리,696-2,696,2,덕하한양수자인,57.87,202110,16,"32,000",7,2018,덕하로 182,,-,-
울산광역시 울주군 청량읍 상남리,696-2,696,2,덕하한양수자인,57.87,202110,19,"32,800",10,2018,덕하로 182,,-,-
울산광역시 울주군 청량읍 상남리,696-2,696,2,덕하한양수자인,57.87,202110,19,"30,300",19,2018,덕하로 182,,-,-
울산광역시 울주군 청량읍 상남리,696-2,696,2,덕하한양수자인,57.87,202110,28,"32,650",19,2018,덕하로 182,,-,-
울산광역시 울주군 청량읍 상남리,762-9,762,9,상남모던힐,63.287,202110,1,"18,500",4,2017,대등1길 6-6,,-,-
울산광역시 울주군 청량읍 상남리,696-1,696,1,울산덕하신일해피트리,74.8854,202110,12,"33,000",13,2019,삼정로 811,,-,-
울산광역시 울주군 청량읍 상남리,696-1,696,1,울산덕하신일해피트리,74.9663,202110,16,"39,000",10,2019,삼정로 811,,-,-
울산광역시 중구 남외동,506-1,506,1,남외푸르지오1차,107.65,202110,9,"53,500",7,2006,남외3길 33,,-,-
울산광역시 중구 남외동,501-1,501,1,남외푸르지오2차,101.9431,202110,1,"62,000",14,2007,남외로 60,,-,-
울산광역시 중구 남외동,501-1,501,1,남외푸르지오2차,84.9636,202110,15,"57,800",15,2007,남외로 60,,-,-
울산광역시 중구 남외동,426-3,426,3,동남,72.075,202110,18,"12,200",1,1980,곽남길 48,,-,-
울산광역시 중구 남외동,388,388,0,병영,47.957,202110,6,"5,700",2,1982,곽남14길 41,,-,-
울산광역시 중구 남외동,509-1,509,1,삼환나우빌1단지,137.35,202110,2,"44,700",1,2010,남외2길 10,,-,-
울산광역시 중구 남외동,500,500,0,에일린의뜰,114.7345,202110,1,"62,300",10,2007,남외1길 105,,-,-
울산광역시 중구 남외동,500,500,0,에일린의뜰,133.2012,202110,5,"59,800",8,2007,남외1길 105,,-,-
울산광역시 중구 남외동,500,500,0,에일린의뜰,133.2012,202110,9,"66,000",14,2007,남외1길 105,,-,-
울산광역시 중구 남외동,500,500,0,에일린의뜰,84.992,202110,9,"49,000",9,2007,남외1길 105,,-,-
울산광역시 중구 남외동,500,500,0,에일린의뜰,84.992,202110,21,"49,500",7,2007,남외1길 105,,-,-
울산광역시 중구 남외동,Feb-38,38,2,평화보라타운,41.25,202110,5,"16,000",1,1983,병영성길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,39.99,202110,5,"6,300",3,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,39.99,202110,7,"7,000",13,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,39.99,202110,8,"6,400",10,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,39.99,202110,8,"6,400",10,1992,다운6길 16,20211104,-,-
울산광역시 중구 다운동,768,768,0,다운,39.99,202110,9,"8,450",5,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,39.99,202110,16,"7,500",2,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,49.59,202110,18,"10,500",13,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,49.59,202110,21,"9,600",15,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,49.59,202110,23,"13,200",6,1992,다운6길 16,,-,-
울산광역시 중구 다운동,768,768,0,다운,49.59,202110,23,"12,450",9,1992,다운6길 16,,-,-
울산광역시 중구 다운동,590,590,0,다운현대,134.97,202110,1,"39,000",10,1999,운곡3길 23,,-,-
울산광역시 중구 다운동,702,702,0,한라동아,84.99,202110,2,"28,700",11,2002,다운로 175,,-,-
울산광역시 중구 다운동,702,702,0,한라동아,59.925,202110,13,"16,800",6,2002,다운로 175,,-,-
울산광역시 중구 동동,117,117,0,서울빌라,64.92,202110,12,"6,000",5,1989,산전5길 16,,-,-
울산광역시 중구 반구동,679,679,0,e편한세상강변,84.9946,202110,11,"55,000",8,2015,반구로 55,,-,-
울산광역시 중구 반구동,679,679,0,e편한세상강변,84.9808,202110,12,"52,000",6,2015,반구로 55,,-,-
울산광역시 중구 반구동,679,679,0,e편한세상강변,101.2115,202110,15,"76,900",18,2015,반구로 55,,-,-
울산광역시 중구 반구동,679,679,0,e편한세상강변,84.9634,202110,16,"57,300",16,2015,반구로 55,,-,-
울산광역시 중구 반구동,679,679,0,e편한세상강변,84.9808,202110,27,"53,500",13,2015,반구로 55,,-,-
울산광역시 중구 반구동,679,679,0,e편한세상강변,84.9808,202110,30,"53,000",6,2015,반구로 55,,-,-
울산광역시 중구 반구동,742,742,0,금성,58.55,202110,9,"13,500",4,1983,서원10길 12-2,,-,-
울산광역시 중구 반구동,795-2,795,2,동산그린3차,78.89,202110,3,"27,000",8,2006,내황6길 40,,-,-
울산광역시 중구 반구동,785-8,785,8,리치아파트,84.7008,202110,29,"29,800",10,2016,내황11길 48,,-,-
울산광역시 중구 반구동,Oct-54,54,10,세한프리빌반구5차,84.7145,202110,8,"37,000",10,2020,구교8길 11,,-,-
울산광역시 중구 반구동,Oct-54,54,10,세한프리빌반구5차,84.7145,202110,21,"35,700",7,2020,구교8길 11,,-,-
울산광역시 중구 반구동,26-23,26,23,소미빌,36.6839,202110,23,"13,000",5,2014,번영로 520,,-,-
울산광역시 중구 반구동,May-49,49,5,은실,58.87,202110,9,"12,800",5,1983,번영로 498,,-,-
울산광역시 중구 반구동,290-2,290,2,한라그랜드,59.895,202110,29,"13,000",1,1994,반구정9길 10,,-,-
울산광역시 중구 반구동,290-3,290,3,현대그랜드맨션,63,202110,1,"11,500",15,1993,반구정9길 20,,-,-
울산광역시 중구 반구동,290-3,290,3,현대그랜드맨션,63,202110,3,"15,700",12,1993,반구정9길 20,,-,-
울산광역시 중구 반구동,290-3,290,3,현대그랜드맨션,63,202110,6,"11,400",1,1993,반구정9길 20,,-,-
울산광역시 중구 반구동,290-3,290,3,현대그랜드맨션,63,202110,16,"11,500",10,1993,반구정9길 20,,-,-
울산광역시 중구 반구동,565-1,565,1,현대글로리아맨션,65.8875,202110,2,"15,400",10,1991,반구로 58,,-,-
울산광역시 중구 복산동,329,329,0,동덕현대(103동),71.25,202110,28,"17,000",8,1991,손골2길 12,,-,-
울산광역시 중구 복산동,320,320,0,동덕현대(320),84.9775,202110,5,"20,900",14,1991,손골5길 30,,-,-
울산광역시 중구 복산동,Jan-34,34,1,동아맨션(34-1),45.41,202110,19,"10,800",4,1982,서원1길 42-2,,-,-
울산광역시 중구 복산동,Nov-31,31,11,물망초,55.8,202110,19,"12,000",5,1985,서원4길 10,,-,-
울산광역시 중구 복산동,Sep-40,40,9,번영로드림파크,28.1749,202110,1,"8,300",4,2016,계변로 54,,-,-
울산광역시 중구 복산동,776,776,0,복산아이파크,59.84,202110,8,"45,300",2,2017,계변로 96,,-,-
울산광역시 중구 복산동,776,776,0,복산아이파크,59.84,202110,9,"44,970",4,2017,계변로 96,,-,-
울산광역시 중구 복산동,186-3,186,3,새운파래스,115.635,202110,11,"33,600",2,1989,북부순환도로 680,,-,-
울산광역시 중구 복산동,671,671,0,신한그린맨션,70.89,202110,27,"11,900",1,1991,손골9길 38,,-,-
울산광역시 중구 복산동,671,671,0,신한그린맨션,57.69,202110,28,"11,200",7,1991,손골9길 38,,-,-
울산광역시 중구 복산동,Nov-36,36,11,아띠안,84.1662,202110,28,"28,000",3,2013,서원3길 48,,-,-
